Model,DPO4104
-1.860000e-07,-0.004
-1.858000e-07,-0.004
-1.856000e-07,-0.004
-1.854000e-07,-0.008
-1.852000e-07,-0.008
-1.850000e-07,-0.008
-1.848000e-07,-0.004
-1.846000e-07,-0.004
-1.844000e-07,-0.004
-1.842000e-07,-0.008
-1.840000e-07,-0.004
-1.838000e-07,-0.008
-1.836000e-07,-0.008
-1.834000e-07,-0.008
-1.832000e-07,-0.004
-1.830000e-07,-0.008
-1.828000e-07,-0.004
-1.826000e-07,-0.004
-1.824000e-07,-0.012
-1.822000e-07,-0.012
-1.820000e-07,-0.008
-1.818000e-07,-0.004
-1.816000e-07,-0.008
-1.814000e-07,-0.008
-1.812000e-07,-0.004
-1.810000e-07,0
-1.808000e-07,-0.004
-1.806000e-07,-0.004
-1.804000e-07,-0.008
-1.802000e-07,-0.004
-1.800000e-07,-0.004
-1.798000e-07,-0.008
-1.796000e-07,-0.004
-1.794000e-07,0
-1.792000e-07,-0.004
-1.790000e-07,-0.008
-1.788000e-07,-0.008
-1.786000e-07,-0.008
-1.784000e-07,-0.004
-1.782000e-07,-0.008
-1.780000e-07,-0.004
-1.778000e-07,-0.008
-1.776000e-07,-0.008
-1.774000e-07,-0.004
-1.772000e-07,-0.004
-1.770000e-07,-0.004
-1.768000e-07,-0.004
-1.766000e-07,-0.008
-1.764000e-07,0
-1.762000e-07,0
-1.760000e-07,-0.004
-1.758000e-07,-0.008
-1.756000e-07,-0.004
-1.754000e-07,-0.012
-1.752000e-07,-0.004
-1.750000e-07,-0.008
-1.748000e-07,-0.004
-1.746000e-07,-0.008
-1.744000e-07,-0.008
-1.742000e-07,-0.012
-1.740000e-07,-0.004
-1.738000e-07,-0.008
-1.736000e-07,-0.012
-1.734000e-07,-0.008
-1.732000e-07,-0.004
-1.730000e-07,-0.008
-1.728000e-07,-0.012
-1.726000e-07,-0.008
-1.724000e-07,-0.012
-1.722000e-07,-0.008
-1.720000e-07,-0.004
-1.718000e-07,-0.004
-1.716000e-07,-0.008
-1.714000e-07,-0.008
-1.712000e-07,-0.004
-1.710000e-07,-0.008
-1.708000e-07,-0.008
-1.706000e-07,-0.008
-1.704000e-07,-0.004
-1.702000e-07,-0.008
-1.700000e-07,-0.004
-1.698000e-07,-0.004
-1.696000e-07,-0.004
-1.694000e-07,-0.008
-1.692000e-07,-0.008
-1.690000e-07,-0.008
-1.688000e-07,-0.008
-1.686000e-07,-0.008
-1.684000e-07,-0.008
-1.682000e-07,-0.004
-1.680000e-07,-0.004
-1.678000e-07,-0.004
-1.676000e-07,-0.004
-1.674000e-07,-0.008
-1.672000e-07,-0.012
-1.670000e-07,-0.008
-1.668000e-07,-0.008
-1.666000e-07,-0.004
-1.664000e-07,-0.004
-1.662000e-07,-0.008
-1.660000e-07,-0.008
-1.658000e-07,-0.008
-1.656000e-07,0
-1.654000e-07,-0.004
-1.652000e-07,-0.004
-1.650000e-07,-0.008
-1.648000e-07,-0.012
-1.646000e-07,-0.004
-1.644000e-07,-0.004
-1.642000e-07,-0.008
-1.640000e-07,-0.008
-1.638000e-07,-0.008
-1.636000e-07,-0.012
-1.634000e-07,-0.012
-1.632000e-07,-0.004
-1.630000e-07,-0.004
-1.628000e-07,-0.004
-1.626000e-07,-0.008
-1.624000e-07,-0.004
-1.622000e-07,-0.004
-1.620000e-07,-0.012
-1.618000e-07,-0.008
-1.616000e-07,-0.008
-1.614000e-07,-0.008
-1.612000e-07,-0.004
-1.610000e-07,-0.008
-1.608000e-07,-0.008
-1.606000e-07,-0.012
-1.604000e-07,-0.004
-1.602000e-07,-0.008
-1.600000e-07,-0.008
-1.598000e-07,-0.008
-1.596000e-07,-0.008
-1.594000e-07,0
-1.592000e-07,0
-1.590000e-07,-0.004
-1.588000e-07,-0.008
-1.586000e-07,-0.012
-1.584000e-07,-0.004
-1.582000e-07,0
-1.580000e-07,-0.004
-1.578000e-07,-0.008
-1.576000e-07,-0.008
-1.574000e-07,-0.008
-1.572000e-07,-0.004
-1.570000e-07,0
-1.568000e-07,-0.004
-1.566000e-07,-0.008
-1.564000e-07,-0.004
-1.562000e-07,-0.004
-1.560000e-07,-0.008
-1.558000e-07,-0.012
-1.556000e-07,-0.004
-1.554000e-07,-0.004
-1.552000e-07,-0.004
-1.550000e-07,-0.004
-1.548000e-07,-0.004
-1.546000e-07,-0.012
-1.544000e-07,-0.008
-1.542000e-07,-0.008
-1.540000e-07,-0.004
-1.538000e-07,-0.008
-1.536000e-07,-0.012
-1.534000e-07,0
-1.532000e-07,-0.008
-1.530000e-07,-0.012
-1.528000e-07,-0.008
-1.526000e-07,-0.008
-1.524000e-07,-0.008
-1.522000e-07,-0.008
-1.520000e-07,-0.008
-1.518000e-07,-0.008
-1.516000e-07,-0.012
-1.514000e-07,-0.008
-1.512000e-07,-0.008
-1.510000e-07,-0.008
-1.508000e-07,-0.008
-1.506000e-07,-0.004
-1.504000e-07,-0.004
-1.502000e-07,-0.012
-1.500000e-07,-0.004
-1.498000e-07,-0.004
-1.496000e-07,-0.008
-1.494000e-07,-0.012
-1.492000e-07,-0.008
-1.490000e-07,-0.008
-1.488000e-07,-0.012
-1.486000e-07,-0.012
-1.484000e-07,-0.004
-1.482000e-07,-0.008
-1.480000e-07,-0.004
-1.478000e-07,-0.012
-1.476000e-07,-0.012
-1.474000e-07,-0.008
-1.472000e-07,-0.004
-1.470000e-07,-0.008
-1.468000e-07,-0.004
-1.466000e-07,-0.008
-1.464000e-07,-0.008
-1.462000e-07,-0.004
-1.460000e-07,0
-1.458000e-07,-0.008
-1.456000e-07,-0.008
-1.454000e-07,-0.008
-1.452000e-07,-0.008
-1.450000e-07,-0.008
-1.448000e-07,-0.012
-1.446000e-07,-0.008
-1.444000e-07,-0.004
-1.442000e-07,-0.008
-1.440000e-07,-0.004
-1.438000e-07,-0.016
-1.436000e-07,-0.008
-1.434000e-07,-0.008
-1.432000e-07,-0.004
-1.430000e-07,-0.008
-1.428000e-07,-0.012
-1.426000e-07,-0.004
-1.424000e-07,-0.004
-1.422000e-07,-0.008
-1.420000e-07,-0.004
-1.418000e-07,-0.008
-1.416000e-07,-0.008
-1.414000e-07,-0.004
-1.412000e-07,-0.008
-1.410000e-07,-0.008
-1.408000e-07,0
-1.406000e-07,0
-1.404000e-07,-0.004
-1.402000e-07,-0.008
-1.400000e-07,-0.008
-1.398000e-07,-0.008
-1.396000e-07,-0.004
-1.394000e-07,-0.008
-1.392000e-07,-0.008
-1.390000e-07,-0.004
-1.388000e-07,-0.004
-1.386000e-07,-0.004
-1.384000e-07,-0.008
-1.382000e-07,-0.008
-1.380000e-07,-0.008
-1.378000e-07,-0.008
-1.376000e-07,0
-1.374000e-07,-0.004
-1.372000e-07,-0.004
-1.370000e-07,-0.004
-1.368000e-07,-0.012
-1.366000e-07,-0.008
-1.364000e-07,-0.004
-1.362000e-07,-0.004
-1.360000e-07,0
-1.358000e-07,-0.012
-1.356000e-07,-0.004
-1.354000e-07,-0.008
-1.352000e-07,0
-1.350000e-07,0
-1.348000e-07,-0.004
-1.346000e-07,-0.004
-1.344000e-07,-0.008
-1.342000e-07,-0.008
-1.340000e-07,-0.008
-1.338000e-07,-0.004
-1.336000e-07,0
-1.334000e-07,-0.008
-1.332000e-07,-0.004
-1.330000e-07,-0.008
-1.328000e-07,-0.004
-1.326000e-07,0
-1.324000e-07,-0.008
-1.322000e-07,-0.008
-1.320000e-07,-0.004
-1.318000e-07,-0.004
-1.316000e-07,-0.004
-1.314000e-07,-0.008
-1.312000e-07,-0.004
-1.310000e-07,0
-1.308000e-07,-0.004
-1.306000e-07,-0.008
-1.304000e-07,-0.008
-1.302000e-07,-0.008
-1.300000e-07,-0.004
-1.298000e-07,-0.008
-1.296000e-07,-0.008
-1.294000e-07,-0.016
-1.292000e-07,-0.008
-1.290000e-07,-0.004
-1.288000e-07,-0.004
-1.286000e-07,-0.004
-1.284000e-07,-0.004
-1.282000e-07,-0.004
-1.280000e-07,-0.004
-1.278000e-07,-0.008
-1.276000e-07,-0.008
-1.274000e-07,-0.012
-1.272000e-07,-0.008
-1.270000e-07,-0.008
-1.268000e-07,-0.008
-1.266000e-07,-0.008
-1.264000e-07,-0.004
-1.262000e-07,-0.008
-1.260000e-07,-0.004
-1.258000e-07,0
-1.256000e-07,-0.008
-1.254000e-07,-0.008
-1.252000e-07,-0.008
-1.250000e-07,-0.012
-1.248000e-07,-0.004
-1.246000e-07,-0.012
-1.244000e-07,-0.008
-1.242000e-07,0
-1.240000e-07,0
-1.238000e-07,-0.008
-1.236000e-07,-0.008
-1.234000e-07,0
-1.232000e-07,-0.004
-1.230000e-07,-0.004
-1.228000e-07,-0.008
-1.226000e-07,-0.012
-1.224000e-07,-0.008
-1.222000e-07,-0.004
-1.220000e-07,-0.004
-1.218000e-07,-0.004
-1.216000e-07,-0.004
-1.214000e-07,-0.004
-1.212000e-07,-0.004
-1.210000e-07,-0.008
-1.208000e-07,-0.008
-1.206000e-07,-0.012
-1.204000e-07,-0.008
-1.202000e-07,0
-1.200000e-07,-0.004
-1.198000e-07,0
-1.196000e-07,-0.004
-1.194000e-07,0
-1.192000e-07,0.004
-1.190000e-07,-0.012
-1.188000e-07,-0.004
-1.186000e-07,-0.004
-1.184000e-07,-0.012
-1.182000e-07,-0.008
-1.180000e-07,0
-1.178000e-07,-0.004
-1.176000e-07,0
-1.174000e-07,0
-1.172000e-07,-0.008
-1.170000e-07,-0.008
-1.168000e-07,-0.008
-1.166000e-07,-0.004
-1.164000e-07,-0.004
-1.162000e-07,-0.004
-1.160000e-07,-0.004
-1.158000e-07,-0.008
-1.156000e-07,-0.008
-1.154000e-07,-0.008
-1.152000e-07,-0.004
-1.150000e-07,-0.004
-1.148000e-07,-0.004
-1.146000e-07,-0.008
-1.144000e-07,-0.004
-1.142000e-07,-0.008
-1.140000e-07,-0.008
-1.138000e-07,-0.004
-1.136000e-07,-0.008
-1.134000e-07,-0.008
-1.132000e-07,-0.012
-1.130000e-07,-0.012
-1.128000e-07,-0.008
-1.126000e-07,-0.008
-1.124000e-07,-0.012
-1.122000e-07,-0.012
-1.120000e-07,-0.004
-1.118000e-07,-0.008
-1.116000e-07,-0.008
-1.114000e-07,-0.008
-1.112000e-07,-0.012
-1.110000e-07,-0.008
-1.108000e-07,-0.008
-1.106000e-07,-0.008
-1.104000e-07,-0.004
-1.102000e-07,-0.008
-1.100000e-07,-0.008
-1.098000e-07,-0.008
-1.096000e-07,-0.008
-1.094000e-07,-0.008
-1.092000e-07,-0.008
-1.090000e-07,0
-1.088000e-07,0
-1.086000e-07,0
-1.084000e-07,-0.008
-1.082000e-07,-0.004
-1.080000e-07,-0.004
-1.078000e-07,-0.004
-1.076000e-07,-0.004
-1.074000e-07,0
-1.072000e-07,-0.008
-1.070000e-07,-0.008
-1.068000e-07,-0.008
-1.066000e-07,-0.008
-1.064000e-07,0
-1.062000e-07,-0.004
-1.060000e-07,-0.004
-1.058000e-07,-0.012
-1.056000e-07,-0.008
-1.054000e-07,-0.004
-1.052000e-07,-0.004
-1.050000e-07,0
-1.048000e-07,-0.004
-1.046000e-07,-0.008
-1.044000e-07,-0.004
-1.042000e-07,-0.004
-1.040000e-07,0
-1.038000e-07,-0.004
-1.036000e-07,-0.004
-1.034000e-07,-0.008
-1.032000e-07,-0.004
-1.030000e-07,-0.008
-1.028000e-07,-0.012
-1.026000e-07,-0.004
-1.024000e-07,-0.004
-1.022000e-07,-0.008
-1.020000e-07,-0.004
-1.018000e-07,-0.004
-1.016000e-07,-0.008
-1.014000e-07,-0.008
-1.012000e-07,-0.008
-1.010000e-07,-0.008
-1.008000e-07,-0.008
-1.006000e-07,-0.008
-1.004000e-07,-0.004
-1.002000e-07,-0.008
-1.000000e-07,-0.004
-9.980000e-08,-0.004
-9.960000e-08,-0.008
-9.940000e-08,-0.012
-9.920000e-08,-0.004
-9.900000e-08,-0.004
-9.880000e-08,-0.004
-9.860000e-08,-0.008
-9.840000e-08,-0.008
-9.820000e-08,-0.008
-9.800000e-08,-0.008
-9.780000e-08,-0.012
-9.760000e-08,-0.004
-9.740000e-08,-0.004
-9.720000e-08,-0.004
-9.700000e-08,-0.008
-9.680000e-08,-0.004
-9.660000e-08,-0.004
-9.640000e-08,-0.008
-9.620000e-08,-0.008
-9.600000e-08,-0.008
-9.580000e-08,-0.008
-9.560000e-08,-0.004
-9.540000e-08,-0.008
-9.520000e-08,0
-9.500000e-08,-0.008
-9.480000e-08,-0.008
-9.460000e-08,-0.008
-9.440000e-08,-0.004
-9.420000e-08,-0.008
-9.400000e-08,-0.004
-9.380000e-08,-0.004
-9.360000e-08,-0.008
-9.340000e-08,-0.008
-9.320000e-08,-0.004
-9.300000e-08,-0.008
-9.280000e-08,-0.004
-9.260000e-08,-0.008
-9.240000e-08,-0.004
-9.220000e-08,-0.008
-9.200000e-08,-0.004
-9.180000e-08,-0.012
-9.160000e-08,-0.012
-9.140000e-08,-0.004
-9.120000e-08,-0.008
-9.100000e-08,-0.008
-9.080000e-08,-0.004
-9.060000e-08,-0.008
-9.040000e-08,-0.008
-9.020000e-08,-0.008
-9.000000e-08,-0.008
-8.980000e-08,-0.004
-8.960000e-08,-0.004
-8.940000e-08,-0.008
-8.920000e-08,-0.004
-8.900000e-08,-0.004
-8.880000e-08,0
-8.860000e-08,-0.004
-8.840000e-08,-0.012
-8.820000e-08,-0.008
-8.800000e-08,-0.004
-8.780000e-08,-0.008
-8.760000e-08,-0.004
-8.740000e-08,-0.008
-8.720000e-08,-0.004
-8.700000e-08,-0.008
-8.680000e-08,-0.004
-8.660000e-08,-0.004
-8.640000e-08,-0.008
-8.620000e-08,-0.008
-8.600000e-08,-0.004
-8.580000e-08,-0.004
-8.560000e-08,-0.008
-8.540000e-08,-0.012
-8.520000e-08,-0.004
-8.500000e-08,-0.008
-8.480000e-08,-0.008
-8.460000e-08,-0.008
-8.440000e-08,0
-8.420000e-08,0
-8.400000e-08,-0.004
-8.380000e-08,-0.008
-8.360000e-08,-0.004
-8.340000e-08,-0.012
-8.320000e-08,-0.012
-8.300000e-08,-0.004
-8.280000e-08,-0.004
-8.260000e-08,-0.008
-8.240000e-08,-0.004
-8.220000e-08,-0.004
-8.200000e-08,-0.004
-8.180000e-08,-0.012
-8.160000e-08,-0.004
-8.140000e-08,0
-8.120000e-08,-0.008
-8.100000e-08,-0.008
-8.080000e-08,-0.004
-8.060000e-08,-0.008
-8.040000e-08,-0.008
-8.020000e-08,-0.004
-8.000000e-08,-0.004
-7.980000e-08,-0.008
-7.960000e-08,-0.008
-7.940000e-08,-0.008
-7.920000e-08,-0.008
-7.900000e-08,-0.008
-7.880000e-08,-0.004
-7.860000e-08,-0.008
-7.840000e-08,-0.008
-7.820000e-08,-0.004
-7.800000e-08,-0.008
-7.780000e-08,-0.012
-7.760000e-08,-0.008
-7.740000e-08,-0.008
-7.720000e-08,-0.012
-7.700000e-08,-0.008
-7.680000e-08,-0.008
-7.660000e-08,0
-7.640000e-08,-0.004
-7.620000e-08,-0.004
-7.600000e-08,-0.008
-7.580000e-08,-0.008
-7.560000e-08,-0.004
-7.540000e-08,-0.008
-7.520000e-08,-0.012
-7.500000e-08,-0.008
-7.480000e-08,-0.004
-7.460000e-08,-0.008
-7.440000e-08,-0.016
-7.420000e-08,-0.008
-7.400000e-08,-0.008
-7.380000e-08,-0.008
-7.360000e-08,-0.004
-7.340000e-08,-0.004
-7.320000e-08,-0.004
-7.300000e-08,-0.008
-7.280000e-08,-0.008
-7.260000e-08,-0.004
-7.240000e-08,-0.004
-7.220000e-08,-0.004
-7.200000e-08,-0.004
-7.180000e-08,-0.008
-7.160000e-08,-0.008
-7.140000e-08,-0.004
-7.120000e-08,0.004
-7.100000e-08,0
-7.080000e-08,-0.008
-7.060000e-08,-0.004
-7.040000e-08,0
-7.020000e-08,-0.004
-7.000000e-08,-0.004
-6.980000e-08,-0.004
-6.960000e-08,-0.004
-6.940000e-08,-0.012
-6.920000e-08,-0.008
-6.900000e-08,-0.004
-6.880000e-08,-0.004
-6.860000e-08,-0.008
-6.840000e-08,-0.008
-6.820000e-08,-0.004
-6.800000e-08,-0.004
-6.780000e-08,-0.004
-6.760000e-08,-0.008
-6.740000e-08,-0.008
-6.720000e-08,-0.004
-6.700000e-08,-0.004
-6.680000e-08,-0.004
-6.660000e-08,-0.004
-6.640000e-08,0
-6.620000e-08,-0.008
-6.600000e-08,-0.008
-6.580000e-08,-0.008
-6.560000e-08,-0.004
-6.540000e-08,-0.004
-6.520000e-08,-0.008
-6.500000e-08,-0.008
-6.480000e-08,-0.008
-6.460000e-08,-0.008
-6.440000e-08,-0.004
-6.420000e-08,-0.008
-6.400000e-08,-0.008
-6.380000e-08,-0.004
-6.360000e-08,-0.008
-6.340000e-08,-0.008
-6.320000e-08,-0.004
-6.300000e-08,-0.012
-6.280000e-08,-0.008
-6.260000e-08,-0.012
-6.240000e-08,-0.012
-6.220000e-08,-0.004
-6.200000e-08,-0.004
-6.180000e-08,-0.004
-6.160000e-08,0
-6.140000e-08,-0.008
-6.120000e-08,-0.008
-6.100000e-08,-0.008
-6.080000e-08,-0.004
-6.060000e-08,-0.004
-6.040000e-08,0
-6.020000e-08,-0.004
-6.000000e-08,-0.004
-5.980000e-08,-0.008
-5.960000e-08,0
-5.940000e-08,-0.004
-5.920000e-08,-0.004
-5.900000e-08,-0.008
-5.880000e-08,-0.008
-5.860000e-08,-0.004
-5.840000e-08,-0.004
-5.820000e-08,-0.004
-5.800000e-08,-0.008
-5.780000e-08,0
-5.760000e-08,-0.004
-5.740000e-08,-0.008
-5.720000e-08,-0.004
-5.700000e-08,-0.004
-5.680000e-08,-0.004
-5.660000e-08,-0.008
-5.640000e-08,-0.004
-5.620000e-08,-0.008
-5.600000e-08,-0.012
-5.580000e-08,-0.008
-5.560000e-08,-0.012
-5.540000e-08,-0.004
-5.520000e-08,0
-5.500000e-08,0
-5.480000e-08,-0.004
-5.460000e-08,-0.008
-5.440000e-08,-0.008
-5.420000e-08,-0.004
-5.400000e-08,-0.008
-5.380000e-08,-0.012
-5.360000e-08,-0.004
-5.340000e-08,-0.004
-5.320000e-08,-0.012
-5.300000e-08,-0.012
-5.280000e-08,-0.008
-5.260000e-08,-0.004
-5.240000e-08,0
-5.220000e-08,-0.004
-5.200000e-08,-0.008
-5.180000e-08,-0.012
-5.160000e-08,-0.012
-5.140000e-08,-0.008
-5.120000e-08,0
-5.100000e-08,-0.008
-5.080000e-08,0
-5.060000e-08,-0.008
-5.040000e-08,-0.004
-5.020000e-08,-0.008
-5.000000e-08,0
-4.980000e-08,-0.008
-4.960000e-08,-0.008
-4.940000e-08,-0.008
-4.920000e-08,-0.008
-4.900000e-08,0
-4.880000e-08,-0.004
-4.860000e-08,0
-4.840000e-08,0
-4.820000e-08,-0.004
-4.800000e-08,-0.004
-4.780000e-08,-0.008
-4.760000e-08,-0.004
-4.740000e-08,-0.004
-4.720000e-08,-0.004
-4.700000e-08,-0.012
-4.680000e-08,-0.008
-4.660000e-08,-0.008
-4.640000e-08,-0.008
-4.620000e-08,-0.012
-4.600000e-08,-0.004
-4.580000e-08,-0.004
-4.560000e-08,-0.012
-4.540000e-08,-0.008
-4.520000e-08,-0.004
-4.500000e-08,-0.008
-4.480000e-08,-0.012
-4.460000e-08,-0.008
-4.440000e-08,-0.008
-4.420000e-08,-0.004
-4.400000e-08,-0.008
-4.380000e-08,-0.004
-4.360000e-08,-0.004
-4.340000e-08,-0.004
-4.320000e-08,0
-4.300000e-08,-0.004
-4.280000e-08,-0.004
-4.260000e-08,-0.004
-4.240000e-08,0
-4.220000e-08,-0.004
-4.200000e-08,0
-4.180000e-08,-0.012
-4.160000e-08,-0.004
-4.140000e-08,-0.004
-4.120000e-08,-0.004
-4.100000e-08,-0.004
-4.080000e-08,-0.004
-4.060000e-08,-0.004
-4.040000e-08,-0.008
-4.020000e-08,-0.008
-4.000000e-08,-0.004
-3.980000e-08,0
-3.960000e-08,-0.004
-3.940000e-08,-0.004
-3.920000e-08,-0.004
-3.900000e-08,-0.012
-3.880000e-08,-0.004
-3.860000e-08,-0.016
-3.840000e-08,-0.012
-3.820000e-08,-0.012
-3.800000e-08,-0.008
-3.780000e-08,0
-3.760000e-08,-0.004
-3.740000e-08,-0.008
-3.720000e-08,-0.004
-3.700000e-08,-0.004
-3.680000e-08,-0.004
-3.660000e-08,-0.004
-3.640000e-08,-0.004
-3.620000e-08,-0.008
-3.600000e-08,-0.004
-3.580000e-08,-0.004
-3.560000e-08,0
-3.540000e-08,-0.004
-3.520000e-08,-0.004
-3.500000e-08,-0.008
-3.480000e-08,-0.004
-3.460000e-08,-0.008
-3.440000e-08,-0.008
-3.420000e-08,-0.008
-3.400000e-08,-0.004
-3.380000e-08,-0.008
-3.360000e-08,-0.004
-3.340000e-08,-0.004
-3.320000e-08,-0.008
-3.300000e-08,-0.004
-3.280000e-08,-0.008
-3.260000e-08,-0.008
-3.240000e-08,-0.004
-3.220000e-08,-0.008
-3.200000e-08,-0.004
-3.180000e-08,0
-3.160000e-08,-0.004
-3.140000e-08,-0.008
-3.120000e-08,-0.012
-3.100000e-08,-0.008
-3.080000e-08,0
-3.060000e-08,0
-3.040000e-08,-0.008
-3.020000e-08,-0.008
-3.000000e-08,-0.008
-2.980000e-08,-0.008
-2.960000e-08,-0.008
-2.940000e-08,-0.004
-2.920000e-08,-0.008
-2.900000e-08,-0.004
-2.880000e-08,-0.008
-2.860000e-08,-0.008
-2.840000e-08,-0.004
-2.820000e-08,-0.004
-2.800000e-08,-0.004
-2.780000e-08,-0.008
-2.760000e-08,-0.004
-2.740000e-08,-0.008
-2.720000e-08,0
-2.700000e-08,-0.008
-2.680000e-08,-0.012
-2.660000e-08,-0.012
-2.640000e-08,-0.008
-2.620000e-08,-0.004
-2.600000e-08,-0.008
-2.580000e-08,-0.008
-2.560000e-08,-0.004
-2.540000e-08,-0.008
-2.520000e-08,-0.004
-2.500000e-08,-0.008
-2.480000e-08,-0.008
-2.460000e-08,-0.004
-2.440000e-08,-0.008
-2.420000e-08,-0.004
-2.400000e-08,-0.004
-2.380000e-08,-0.004
-2.360000e-08,-0.004
-2.340000e-08,-0.004
-2.320000e-08,-0.004
-2.300000e-08,-0.008
-2.280000e-08,-0.008
-2.260000e-08,-0.02
-2.240000e-08,-0.012
-2.220000e-08,-0.004
-2.200000e-08,-0.004
-2.180000e-08,0
-2.160000e-08,-0.008
-2.140000e-08,-0.008
-2.120000e-08,-0.008
-2.100000e-08,0
-2.080000e-08,0
-2.060000e-08,-0.008
-2.040000e-08,0
-2.020000e-08,-0.004
-2.000000e-08,-0.004
-1.980000e-08,0
-1.960000e-08,-0.004
-1.940000e-08,-0.008
-1.920000e-08,0
-1.900000e-08,-0.008
-1.880000e-08,0
-1.860000e-08,-0.004
-1.840000e-08,-0.004
-1.820000e-08,-0.008
-1.800000e-08,-0.008
-1.780000e-08,-0.004
-1.760000e-08,-0.004
-1.740000e-08,-0.008
-1.720000e-08,0
-1.700000e-08,-0.004
-1.680000e-08,-0.004
-1.660000e-08,-0.008
-1.640000e-08,-0.008
-1.620000e-08,-0.008
-1.600000e-08,-0.008
-1.580000e-08,-0.008
-1.560000e-08,-0.012
-1.540000e-08,-0.012
-1.520000e-08,-0.012
-1.500000e-08,-0.008
-1.480000e-08,-0.012
-1.460000e-08,-0.008
-1.440000e-08,-0.012
-1.420000e-08,-0.004
-1.400000e-08,-0.004
-1.380000e-08,-0.012
-1.360000e-08,-0.008
-1.340000e-08,-0.008
-1.320000e-08,-0.008
-1.300000e-08,-0.008
-1.280000e-08,-0.008
-1.260000e-08,-0.004
-1.240000e-08,0
-1.220000e-08,-0.008
-1.200000e-08,0.004
-1.180000e-08,0.008
-1.160000e-08,0.012
-1.140000e-08,0.008
-1.120000e-08,0
-1.100000e-08,0.008
-1.080000e-08,0.004
-1.060000e-08,0
-1.040000e-08,0
-1.020000e-08,0
-1.000000e-08,-0.008
-9.800000e-09,-0.012
-9.600000e-09,-0.008
-9.400000e-09,-0.008
-9.200000e-09,-0.008
-9.000000e-09,0.004
-8.800000e-09,-0.004
-8.600000e-09,-0.004
-8.400000e-09,-0.004
-8.200000e-09,-0.004
-8.000000e-09,-0.008
-7.800000e-09,-0.012
-7.600000e-09,-0.004
-7.400000e-09,-0.008
-7.200000e-09,-0.012
-7.000000e-09,-0.012
-6.800000e-09,-0.012
-6.600000e-09,-0.012
-6.400000e-09,-0.02
-6.200000e-09,-0.028
-6.000000e-09,-0.036
-5.800000e-09,-0.044
-5.600000e-09,-0.044
-5.400000e-09,-0.052
-5.200000e-09,-0.048
-5.000000e-09,-0.036
-4.800000e-09,-0.036
-4.600000e-09,-0.028
-4.400000e-09,-0.004
-4.200000e-09,0.004
-4.000000e-09,0.012
-3.800000e-09,0.016
-3.600000e-09,0.02
-3.400000e-09,0.024
-3.200000e-09,0.02
-3.000000e-09,0.016
-2.800000e-09,0.016
-2.600000e-09,0.012
-2.400000e-09,0.004
-2.200000e-09,-0.012
-2.000000e-09,-0.02
-1.800000e-09,-0.024
-1.600000e-09,-0.024
-1.400000e-09,-0.032
-1.200000e-09,-0.024
-1.000000e-09,-0.024
-8.000000e-10,-0.008
-6.000000e-10,0.012
-4.000000e-10,0.02
-2.000000e-10,0.036
0.000000e+00,0.052
2.000000e-10,0.052
4.000000e-10,0.052
6.000000e-10,0.048
8.000000e-10,0.036
1.000000e-09,0.016
1.200000e-09,0
